Date,Product,Sales_Quantity,Stock_Level,Promotion_Applied
2023-04-01,Product_E,447,215,True
2023-04-02,Product_E,80,483,False
2023-04-03,Product_E,166,836,True
2023-04-04,Product_E,163,358,True
2023-04-05,Product_E,43,165,True
2023-04-06,Product_E,26,760,True
2023-04-07,Product_E,25,423,True
2023-04-08,Product_E,113,583,False
2023-04-09,Product_E,371,159,False
2023-04-10,Product_E,376,895,True
2023-04-11,Product_E,46,676,False
2023-04-12,Product_E,107,349,True
2023-04-13,Product_E,413,598,False
2023-04-14,Product_E,124,853,True
2023-04-15,Product_E,96,334,False
2023-04-16,Product_E,111,743,True
2023-04-17,Product_E,12,884,False
2023-04-18,Product_E,202,104,False
2023-04-19,Product_E,318,503,True
2023-04-20,Product_E,372,799,True
2023-04-21,Product_E,155,598,False
2023-04-22,Product_E,346,432,False
2023-04-23,Product_E,233,876,True
2023-04-24,Product_E,11,575,True
2023-04-25,Product_E,178,772,False
2023-04-26,Product_E,428,743,True
2023-04-27,Product_E,417,297,False
2023-04-28,Product_E,38,448,False
2023-04-29,Product_E,494,257,True
2023-04-30,Product_E,450,958,False
2023-05-01,Product_E,243,850,False
2023-05-02,Product_E,371,247,True
2023-05-03,Product_E,447,933,True
2023-05-04,Product_E,245,766,False
2023-05-05,Product_E,363,898,False
2023-05-06,Product_E,401,720,False
2023-05-07,Product_E,156,70,True
2023-05-08,Product_E,397,193,False
2023-05-09,Product_E,213,311,False
2023-05-10,Product_E,411,643,True
2023-05-11,Product_E,463,661,True
2023-05-12,Product_E,305,126,True
2023-05-13,Product_E,40,557,False
2023-05-14,Product_E,65,735,False
2023-05-15,Product_E,122,725,False
2023-05-16,Product_E,180,113,True
2023-05-17,Product_E,93,666,False
2023-05-18,Product_E,66,309,False
2023-05-19,Product_E,133,981,False
2023-05-20,Product_E,278,442,True
2023-05-21,Product_E,431,661,True
2023-05-22,Product_E,319,716,False
2023-05-23,Product_E,59,140,False
2023-05-24,Product_E,329,743,False
2023-05-25,Product_E,330,946,False
2023-05-26,Product_E,49,587,False
2023-05-27,Product_E,94,153,True
2023-05-28,Product_E,196,854,True
2023-05-29,Product_E,231,850,False
2023-05-30,Product_E,107,682,False
2023-05-31,Product_E,174,372,False
2023-06-01,Product_E,462,273,True
2023-06-02,Product_E,426,177,True
2023-06-03,Product_E,468,173,False
2023-06-04,Product_E,271,142,False
2023-06-05,Product_E,205,575,False
2023-06-06,Product_E,71,306,False
2023-06-07,Product_E,372,886,True
2023-06-08,Product_E,440,89,True
2023-06-09,Product_E,315,559,True
2023-06-10,Product_E,333,209,False
2023-06-11,Product_E,467,341,False
2023-06-12,Product_E,361,629,True
2023-06-13,Product_E,240,971,False
2023-06-14,Product_E,481,738,True
2023-06-15,Product_E,305,729,False
2023-06-16,Product_E,298,645,True
2023-06-17,Product_E,218,330,True
2023-06-18,Product_E,91,952,False
2023-06-19,Product_E,228,884,False
2023-06-20,Product_E,16,721,False
2023-06-21,Product_E,359,240,True
2023-06-22,Product_E,40,979,True
2023-06-23,Product_E,495,664,False
2023-06-24,Product_E,242,491,False
2023-06-25,Product_E,36,681,True
2023-06-26,Product_E,116,462,True
2023-06-27,Product_E,414,629,True
2023-06-28,Product_E,198,506,True
2023-06-29,Product_E,434,687,False
2023-06-30,Product_E,155,667,True
2023-07-01,Product_E,147,336,True
2023-07-02,Product_E,140,711,False
2023-07-03,Product_E,490,331,False
2023-07-04,Product_E,130,438,True
2023-07-05,Product_E,244,257,True
2023-07-06,Product_E,162,588,True
2023-07-07,Product_E,447,413,False
2023-07-08,Product_E,188,813,True
2023-07-09,Product_E,112,105,True
2023-07-10,Product_E,273,704,True
2023-07-11,Product_E,21,273,False
2023-07-12,Product_E,499,113,True
2023-07-13,Product_E,248,733,True
2023-07-14,Product_E,141,338,True
2023-07-15,Product_E,266,749,False
2023-07-16,Product_E,426,266,False
2023-07-17,Product_E,299,688,False
2023-07-18,Product_E,116,240,False
2023-07-19,Product_E,166,88,True
2023-07-20,Product_E,46,570,False
2023-07-21,Product_E,474,208,True
2023-07-22,Product_E,448,313,False
2023-07-23,Product_E,151,339,False
2023-07-24,Product_E,95,299,True
2023-07-25,Product_E,340,643,True
2023-07-26,Product_E,21,653,True
2023-07-27,Product_E,52,446,False
2023-07-28,Product_E,444,878,True
2023-07-29,Product_E,119,610,False
2023-07-30,Product_E,257,703,True
2023-07-31,Product_E,154,694,False
2023-08-01,Product_E,332,782,False
2023-08-02,Product_E,14,591,True
2023-08-03,Product_E,131,507,False
2023-08-04,Product_E,246,412,False
2023-08-05,Product_E,292,85,True
2023-08-06,Product_E,236,898,True
2023-08-07,Product_E,284,861,False
2023-08-08,Product_E,268,939,False
2023-08-09,Product_E,65,142,True
2023-08-10,Product_E,443,295,False
2023-08-11,Product_E,436,159,False
2023-08-12,Product_E,125,568,False
2023-08-13,Product_E,55,349,False
2023-08-14,Product_E,393,273,True
2023-08-15,Product_E,25,397,True
2023-08-16,Product_E,203,491,False
2023-08-17,Product_E,218,75,True
2023-08-18,Product_E,299,552,False
2023-08-19,Product_E,280,436,False
2023-08-20,Product_E,391,587,False
2023-08-21,Product_E,387,510,True
2023-08-22,Product_E,30,144,False
2023-08-23,Product_E,66,344,True
2023-08-24,Product_E,239,866,False
2023-08-25,Product_E,316,322,False
2023-08-26,Product_E,387,640,False
2023-08-27,Product_E,492,445,False
2023-08-28,Product_E,24,939,False
2023-08-29,Product_E,29,998,False
2023-08-30,Product_E,472,640,False
2023-08-31,Product_E,453,130,True
2023-09-01,Product_E,353,152,False
2023-09-02,Product_E,219,163,True
2023-09-03,Product_E,142,120,False
2023-09-04,Product_E,25,921,True
2023-09-05,Product_E,403,231,False
2023-09-06,Product_E,349,491,True
2023-09-07,Product_E,198,152,True
2023-09-08,Product_E,207,283,True
2023-09-09,Product_E,118,775,True
2023-09-10,Product_E,83,83,False
2023-09-11,Product_E,208,489,False
2023-09-12,Product_E,15,327,True
2023-09-13,Product_E,134,948,True
2023-09-14,Product_E,439,435,True
2023-09-15,Product_E,423,698,True
2023-09-16,Product_E,93,955,False
2023-09-17,Product_E,238,604,True
2023-09-18,Product_E,304,952,False
2023-09-19,Product_E,276,590,False
2023-09-20,Product_E,339,381,False
2023-09-21,Product_E,37,610,False
2023-09-22,Product_E,198,716,False
2023-09-23,Product_E,17,933,False
2023-09-24,Product_E,84,557,False
2023-09-25,Product_E,441,78,True
2023-09-26,Product_E,372,502,False
2023-09-27,Product_E,338,967,False
2023-09-28,Product_E,492,971,True
2023-09-29,Product_E,31,588,True
2023-09-30,Product_E,262,219,False
2023-10-01,Product_E,214,147,True
2023-10-02,Product_E,469,388,False
2023-10-03,Product_E,210,734,True
2023-10-04,Product_E,196,156,True
2023-10-05,Product_E,184,929,False
2023-10-06,Product_E,477,629,False
2023-10-07,Product_E,453,344,True
2023-10-08,Product_E,416,924,True
2023-10-09,Product_E,47,758,True
2023-10-10,Product_E,148,532,False
2023-10-11,Product_E,245,698,True
2023-10-12,Product_E,412,681,True
2023-10-13,Product_E,357,966,False
2023-10-14,Product_E,482,315,True
2023-10-15,Product_E,486,585,False
2023-10-16,Product_E,325,624,False
2023-10-17,Product_E,109,823,False
2023-10-18,Product_E,442,515,True
2023-10-19,Product_E,434,119,True
2023-10-20,Product_E,164,113,True
2023-10-21,Product_E,457,897,True
2023-10-22,Product_E,352,546,True
2023-10-23,Product_E,282,805,True
2023-10-24,Product_E,279,270,True
2023-10-25,Product_E,374,838,True
2023-10-26,Product_E,220,102,False
2023-10-27,Product_E,224,492,True
2023-10-28,Product_E,253,946,False
2023-10-29,Product_E,449,362,True
2023-10-30,Product_E,96,526,True
2023-10-31,Product_E,74,256,True
2023-11-01,Product_E,206,450,False
2023-11-02,Product_E,73,603,False
2023-11-03,Product_E,354,641,False
2023-11-04,Product_E,442,526,False
2023-11-05,Product_E,107,567,False
2023-11-06,Product_E,184,175,False
2023-11-07,Product_E,321,262,True
2023-11-08,Product_E,165,727,True
2023-11-09,Product_E,457,798,True
2023-11-10,Product_E,28,953,False
2023-11-11,Product_E,52,55,True
2023-11-12,Product_E,153,297,True
2023-11-13,Product_E,45,215,False
2023-11-14,Product_E,29,862,False
2023-11-15,Product_E,147,873,False
2023-11-16,Product_E,360,215,True
2023-11-17,Product_E,69,777,True
2023-11-18,Product_E,354,211,False
2023-11-19,Product_E,29,337,True
2023-11-20,Product_E,57,395,True
2023-11-21,Product_E,484,572,False
2023-11-22,Product_E,100,537,False
2023-11-23,Product_E,10,244,False
2023-11-24,Product_E,210,736,True
2023-11-25,Product_E,300,275,True
2023-11-26,Product_E,71,378,True
2023-11-27,Product_E,108,605,True
2023-11-28,Product_E,442,427,False
2023-11-29,Product_E,345,681,True
2023-11-30,Product_E,243,880,True
2023-12-01,Product_E,142,363,True
2023-12-02,Product_E,136,138,False
2023-12-03,Product_E,126,603,False
2023-12-04,Product_E,410,330,True
2023-12-05,Product_E,150,546,False
2023-12-06,Product_E,467,583,False
2023-12-07,Product_E,20,428,False
2023-12-08,Product_E,111,775,True
2023-12-09,Product_E,422,272,False
2023-12-10,Product_E,132,92,False
2023-12-11,Product_E,310,50,True
2023-12-12,Product_E,486,621,True
2023-12-13,Product_E,322,396,False
2023-12-14,Product_E,20,782,True
2023-12-15,Product_E,44,651,False
2023-12-16,Product_E,93,428,False
2023-12-17,Product_E,387,808,True
2023-12-18,Product_E,340,542,True
2023-12-19,Product_E,492,652,False
2023-12-20,Product_E,134,391,True
2023-12-21,Product_E,319,812,True
2023-12-22,Product_E,134,737,False
2023-12-23,Product_E,220,509,True
2023-12-24,Product_E,229,50,True
2023-12-25,Product_E,235,329,False
2023-12-26,Product_E,127,279,False
2023-12-27,Product_E,285,80,False
2023-12-28,Product_E,178,428,False
2023-12-29,Product_E,139,403,True
2023-12-30,Product_E,358,939,True
2023-12-31,Product_E,496,444,True
